date,precip_mm,slr_m,oni_anom,precip_z,slr_z,oni_z,stress,obs_proxy
2016-03-01,52.1,0.042,1.71,-0.6080252600260392,-0.3404493614628539,2.071045692004832,0.6160869599751297,0.7741988346018326
2016-04-01,33.2,0.096,1.05,-0.8345970863860681,0.18607741649584342,1.2753485778004439,0.7281914837018759,0.8109788356064789
2016-05-01,127.9,0.091,0.49,0.300659630878204,0.13732493705522325,0.6002116324149024,0.010909992160445442,0.5054547796582316
2016-06-01,155.5,0.036,0.0,0.63152642492777,-0.39895233679159814,0.009466805202553732,-0.4335555524608537,0.2958557763232693
2016-07-01,98.3,0.045,-0.31,-0.0541830178126351,-0.3111978737984819,-0.36426971813587095,-0.13912179686040121,0.43088443495513656
2016-08-01,202.0,0.116,-0.5,1.188965045337365,0.381087334258324,-0.5933340388916797,-0.5988231301695213,0.23189419832015692
2016-09-01,178.6,0.128,-0.58,0.9084475460344721,0.49809328491581223,-0.6897821739467569,-0.44275222233184375,0.2920384227012995
2016-10-01,131.9,0.276,-0.64,0.34861134016074985,1.941166676358168,-0.762118275238065,0.2556206777794625,0.6250974320743643
2016-11-01,24.1,0.23,-0.6,-0.9436872250038598,1.492643865504463,-0.7138942077105263,0.7768579306111635,0.8254497698427455
2016-12-01,49.9,0.089,2.75,-0.6343987001314394,0.11782394527897518,3.324871447720837,1.0175208231935797,0.8844274123016002
2017-01-01,30.0,0.059,-0.19,-0.8729584538121048,-0.17469093136474556,-0.21959751555325493,0.3401524443859777,0.6638067420218354
2017-02-01,33.5,-0.01,-0.02,-0.8310007081898773,-0.8474751476453032,-0.014645228561215603,0.15832876408910457,0.5785094508752769
2017-03-01,35.9,0.023,0.18,-0.8022296826203499,-0.5257087833372105,0.22647510907647775,0.28869722812430737,0.640467650646558
2017-04-01,57.9,0.112,0.31,-0.5384952815663477,0.3420853507058278,0.3832033285409784,0.4485139117031179,0.7103383366831039
2017-05-01,139.9,0.058,0.4,0.44451475872584145,-0.18444142725286955,0.49170748047794044,-0.1792483114431935,0.4113235398004434
2017-06-01,326.1,0.1,0.39,2.6766668258283492,0.22507940004833954,0.47965146359605576,-1.1748793001804616,0.08708496208149863
2017-07-01,272.3,0.115,0.19,2.031716335978108,0.37133683837019993,0.23853112595836243,-0.8567508912863215,0.15271006992242
2017-08-01,220.8,0.087,-0.07,1.4143380789653306,0.0983229535027271,-0.07492531297063894,-0.692657216025975,0.2001568347443978
2017-09-01,323.0,0.222,-0.34,2.6395042511343756,1.4146398983994706,-0.400437768781525,-0.9754477098036516,0.12445575461448473
2017-10-01,254.2,0.271,-0.6,1.8147348514745876,1.892414196917548,-0.7138942077105263,-0.4824220082041347,0.2759093910720155
2017-11-01,47.6,0.177,-0.77,-0.6619709329689032,0.9758675834338894,-0.9188464947025657,0.4399764425741052,0.7068124576435814
2017-12-01,23.200000000000003,0.091,-0.45,-0.9544763595924327,0.13732493705522325,-0.5330539544822563,0.4118248700163321,0.6950105289241995
2018-01-01,100.2,0.016,-0.77,-0.03140595590342577,-0.5939622545540786,-0.9188464947025657,-0.34625499735502385,0.3334749452229236
2018-02-01,30.5,-0.04,-0.71,-0.8669644901517866,-1.1399900242890242,-0.8465103934112577,-0.07781684089306551,0.4611699259268986
2018-03-01,26.9,0.091,-0.57,-0.9101210285060779,0.13732493705522325,-0.6777261570648723,0.36071276395663143,0.6729208507591775
2018-04-01,154.6,0.036,-0.39,0.6207372903391972,-0.39895233679159814,-0.4607178531909483,-0.5221979168452677,0.26030270580996
2018-05-01,438.9,-0.014,-0.13,4.02890502759614,-0.8864771311977994,-0.14726141426194694,-2.3098479360097994,0.00975960438699027
2018-06-01,240.2,0.015,0.06,1.6469038689856774,-0.6037127504422026,0.08180290649386172,-0.9882051783267272,0.12170201640007666
