agency_cd,site_no,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
USGS,254455080144101,F  - 182,GW,254455,0801441,25.74898897,-80.244494,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,75.7,,,459832500
USGS,254456080141701,G  - 333,GW,254456,0801417,25.74926673,-80.2378271,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,8.5,,,459832500
USGS,254456080151801,D  - 196,GW,254456,0801518,25.74926677,-80.2547721,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,135,,,459832500
USGS,254457080160301,G  -3229,GW,254458.4,0801603.2,25.74955556,-80.2675556,G,1,NAD83,NAD83,122,12,086,US,SESWSWS08 T54S  R41E  T,,, 6.9,U, .1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19790801,19810603,,,EST,Y,C,YNNNNYNN,N400BISCYN,112BSCNN,U,85,,O,2080-00200
USGS,254458080144401,S  - 426,GW,254458,0801444,25.74982228,-80.2453274,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,16.8,,,459832500
USGS,254500080162801,G  -3965,GW,254500.16,0801628.20,25.75004444,-80.2745,L,H,NAD83,NAD83,122,12,086,US,,,, 9.95,L,.01,NGVD29,03090202,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20140424,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,119,136,S,SALTMAP
USGS,254501080144201,D  - 350,GW,254501,0801442,25.75065558,-80.2447718,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,93.7,,,459832500
USGS,254504080141801,F  - 164,GW,254504,0801418,25.75148888,-80.2381049,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,78.3,,,459832500
USGS,254507080134901,F  - 146,GW,254507,0801349,25.75232217,-80.23004908,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,109,,,459832500
USGS,254508080135001,G  - 298,GW,254508,0801350,25.75259993,-80.2303269,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,10.1,,,459832500
USGS,254508080153101,D  - 181,GW,254508,0801531,25.7526,-80.2583833,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,213,,,459832500
USGS,254513080162701,F  - 311,GW,254513,0801627,25.7539889,-80.2739393,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,15.5,,,459832500
USGS,254514080131701,F  - 140,GW,254513,0801317,25.75398876,-80.2211599,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,73.4,,,459832500
USGS,254515080141901,G  - 332,GW,254515,0801419,25.7545443,-80.2383827,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,13.8,,,459832500
USGS,254516080141801,F  - 163,GW,254516,0801418,25.75482209,-80.2381049,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,61.7,,,459832500
USGS,254518080143701,F  - 172,GW,254527,0801435,25.75787754,-80.24282729,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,87.5,,,459832500
USGS,254518080144801,F  - 178,GW,254518,0801448,25.75537764,-80.2464385,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,66.3,,,459832500
USGS,254520080132401,F  - 141,GW,254520,0801324,25.75593314,-80.2231044,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,70.2,,,459832500
USGS,254522080122401,D  -  70,GW,254522,0801224,25.75648864,-80.2064371,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,100,,,459832500
USGS,254522080123701,D  -  72,GW,254522,0801237,25.75648865,-80.2100484,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,79.5,,,459832500
USGS,254522080132101,F  - 138,GW,254522,0801321,25.75648867,-80.222271,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,58,,,459832500
USGS,254525080122301,D  -  69,GW,254525,0801223,25.75732195,-80.2061593,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,97.4,,,459832500
USGS,254525080141201,S  - 154,GW,254525,0801412,25.757322,-80.2364382,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,70,,,459832500
USGS,254526080133801,D  - 110,GW,254526,0801338,25.75759975,-80.2269934,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,109,,,459832500
USGS,254527080152301,F  - 301,GW,254527,0801523,25.75787758,-80.256161,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,57.5,,,459832500
USGS,254528080131301,D  -  86,GW,254528,0801313,25.75815527,-80.2200487,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,45.6,,,459832500
USGS,254528080133001,G  - 186,GW,254930,0801330,25.82537509,-80.2247709,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,, 11.90,U, .1,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,300,,,459832500
USGS,254530080131301,F  - 137,GW,254530,0801313,25.7587108,-80.2200487,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,87.8,,,459832500
USGS,254531080141801,F  - 162,GW,254531,0801418,25.7589886,-80.2381049,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,73.6,,,459832500
USGS,254534080131501,D  -  85,GW,254534,0801315,25.75982188,-80.2206043,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,97.6,,,459832500
USGS,254534080135801,F  - 150,GW,254534,0801358,25.7598219,-80.2325491,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,68.4,,,459832500
USGS,254534080140401,F  - 151,GW,254534,0801404,25.7598219,-80.2342159,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,105,,,459832500
USGS,254534080141801,F  - 161,GW,254534,0801418,25.7598219,-80.23810489,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,107,,,459832500
USGS,254536080130701,D  -  78,GW,254536,0801307,25.7603774,-80.218382,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,123,,,459832500
USGS,254536080230301,G  -3305,GW,254536,0802303,25.76037796,-80.3839422,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,HIALEAH SW,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830920,19831031,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,200,,32500
USGS,254536080230302,G  -3305A,GW,254536,0802303,25.76037796,-80.3839422,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,HIALEAH SW,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830919,19831031,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,23,O,32500
USGS,254536080230303,G  -3305B,GW,254536,0802303,25.76037796,-80.3839422,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,HIALEAH SW,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830920,19831031,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,60,O,32500
USGS,254536080230304,G  -3305C,GW,254536,0802303,25.76037796,-80.3839422,M,S,NAD27,NAD83,122,12,086,US,,HIALEAH SW,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830920,19831031,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,120,O,32500
USGS,254538080140001,G  -3307,GW,254538,0801400,25.76093297,-80.2331047,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831025,19831212,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,250,O,32500
USGS,254538080140002,G  -3307A,GW,254538,0801400,25.76093297,-80.2331047,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831025,19831213,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,33,O,32500
USGS,254538080140003,G  -3307B,GW,254538,0801400,25.76093297,-80.2331047,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831025,19831213,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,60,O,32500
USGS,254538080140004,G  -3307C,GW,254538,0801400,25.76093297,-80.2331047,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831025,19831212,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,90,O,32500
USGS,254539080144201,F  - 174,GW,254539,0801442,25.76121076,-80.24477179,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,67,,,459832500
USGS,254542080130201,D  -  77,GW,254542,0801302,25.762044,-80.216993,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,88.1,,,459832500
USGS,254542080145901,G  -3888A,GW,254542.7,0801459.8,25.7618611,-80.2499444,G,5,NAD83,NAD83,122,12,086,US,SWNENWS9  T54S  R41E  T,,, 14.14,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20090803,20090803,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,143.5,149,S,SaltMap
USGS,254542080145902,G  -3888B,GW,254542.7,0801459.8,25.7618611,-80.2499444,G,5,NAD83,NAD83,122,12,086,US,      S   T     R,,, 14.14,L,.01,NGVD29,03090202,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20090803,20090803,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,141,149,S,SaltMap
USGS,254542080145903,G  -3888C,GW,254542.7,0801459.8,25.7618611,-80.2499444,G,5,NAD83,NAD83,122,12,086,US,      S   T     R,,, 14.14,L,.01,NGVD29,03090202,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20090803,20090803,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,88,149,S,SaltMap
USGS,254544080120601,D  -  68,GW,254544,0801206,25.7625995,-80.2014369,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,85.7,,,459832500
USGS,254551080135101,WELL AT SW 9TH ST AND 22ND AVE IN MIAMI FLA,GW,254551,0801351,25.76454395,-80.2306046,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254552080141901,D  - 130,GW,254552,0801419,25.76482173,-80.2383827,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,144,,,459832500
USGS,254554080142001,D  - 129,GW,254554,0801420,25.76537727,-80.2386605,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,91.5,,,459832500
USGS,254556080120601,D  -  67,GW,254556,0801206,25.76593274,-80.2014369,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,131,,,459832500
USGS,254557080121701,S  - 153,GW,254557,0801217,25.7662105,-80.20449258,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,50,,,459832500
USGS,254558080120601,D  -  66,GW,254558,0801206,25.76648827,-80.2014369,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,133,,,459832500
USGS,254600080173701,G  -3306,GW,254600,0801737,25.76704405,-80.2933842,M,S,NAD27,NAD83,122,12,086,US,,HIALEAH,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831021,19831212,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,230,O,32500
USGS,254600080173702,G  -3306A,GW,254600,0801737,25.76704405,-80.2933842,M,S,NAD27,NAD83,122,12,086,US,,HIALEAH,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831020,19831212,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,43,O,32500
USGS,254600080173703,G  -3306B,GW,254600,0801737,25.76704405,-80.2933842,M,S,NAD27,NAD83,122,12,086,US,,HIALEAH,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831022,19831212,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,97,O,32500
USGS,254600080173704,G  -3306C,GW,254600,0801737,25.76704405,-80.2933842,M,S,NAD27,NAD83,122,12,086,US,,HIALEAH,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831021,19831212,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,63,O,32500
USGS,254600080173705,G  -3306D,GW,254600,0801737,25.76704405,-80.2933842,M,S,NAD27,NAD83,122,12,086,US,,HIALEAH,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831021,19831212,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,130,O,32500
USGS,254601080150301,G  -3977D,GW,254600.53,0801503.95,25.76681389,-80.2510972,S,H,NAD83,NAD83,122,12,086,US,,,, 11.44,L,.01,NGVD29,03090202,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20160106,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,143.5,150.0,S,E2J04
USGS,254601080150302,G  -3977S,GW,254600.53,0801503.95,25.76681389,-80.2510972,S,H,NAD83,NAD83,122,12,086,US,,,, 11.44,L,.01,NGVD29,03090202,,A,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20160106,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,51.5,150.,S,E2J04
USGS,254602080173801,F  - 186,GW,254602,0801738,25.76759959,-80.293662,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,63.1,,,459832500
USGS,254604080132201,"MIA, FLA",GW,254604,0801322,25.7681549,-80.2225488,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254605080130001,D  -  75,GW,254605,0801300,25.76843268,-80.2164374,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,63.9,,,459832500
USGS,254609080150101,F  - 180,GW,254609,0801501,25.7695438,-80.2500497,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,61.8,,,459832500
USGS,254609080184001,"TEST WELL AT FLAGAMI CT, S OF FLAGLAR MIAMI FLA",GW-TH,254609,0801840,25.769544,-80.31088468,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254611080140101,S  - 500,GW,254611,0801501,25.77009934,-80.2500497,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254611080192501,G  - 100,GW,254611,0801925,25.7700996,-80.323385,M,U,NAD27,NAD83,122,12,086,US,,,, 4.88,U,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,59.1,,,459832500
USGS,254614080122901,S  - 152,GW,254614,0801229,25.77093257,-80.207826,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254617080120701,D  -  65,GW,254617,0801207,25.77176586,-80.20171469,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,64.9,,,459832500
USGS,254617080125301,S  - 151,GW,254617,0801253,25.77176589,-80.2144929,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,75,,,459832500
USGS,254617080142001,D  - 128,GW,254617,0801420,25.77176593,-80.2386604,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,143,,,459832500
USGS,254618080172701,F  - 136,GW,254618,0801727,25.77204386,-80.2906064,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,91,,,459832500
USGS,254619080152101,S  -  42,GW,254619,0801521,25.7723215,-80.2556054,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,60,,,459832500
USGS,254620080133401,D  - 187,GW,254620,0801334,25.7725992,-80.2258822,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,, 11.00,U, .1,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,94,,,459832500
USGS,254621080132301,WELL 17AVE AND FLAGLER ST MIAMI FL,GW,254621,0801323,25.77287697,-80.2228265,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254624080133401,D  -  58,GW,254624,0801334,25.77371028,-80.2258822,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,103,,,459832500
USGS,254624080134201,D  -  61,GW,254624,0801342,25.77371028,-80.2281045,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,113,,,459832500
USGS,254627080112301,S  - 497,GW,254627,0801123,25.7745435,-80.189492,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,60,,,459832500
USGS,254627080133701,D  -  59,GW,254627,0801337,25.77454359,-80.2267156,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,148,,,459832500
USGS,254627080134201,D  -  62,GW,254627,0801342,25.77454359,-80.22810449,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,93.2,,,459832500
USGS,254628080132601,D  -  55,GW,254628,0801326,25.77482135,-80.22365989,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,119,,,459832500
USGS,254629080132901,D  -  56,GW,254629,0801329,25.7750991,-80.2244933,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,120,,,459832500
USGS,254629080143101,G  -3605,GW,254629.4,0801430.2,25.77483333,-80.2417222,G,1,NAD83,NAD83,122,12,086,US,SESENES04 T54S  R41E  T,,, 13.2,U, .1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19950915,19960117,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,110,110,D,2080-00200
USGS,254630080134201,D  -  63,GW,254630,0801342,25.77537689,-80.22810449,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,112,,,459832500
USGS,254630080141701,F  - 125,GW,254630,0801417,25.7753769,-80.237827,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,71.5,,,459832500
USGS,254630080151701,F  - 184,GW,254630,0801517,25.77537695,-80.2544943,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,86.6,,,459832500
USGS,254632080135301,D  -  64,GW,254632,0801353,25.77593243,-80.2311602,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,78.2,,,459832500
USGS,254633080133701,D  -  60,GW,254633,0801337,25.77621019,-80.2267156,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,119,,,459832500
